,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2010-06-01,-0.0398130850950547,-0.0478942566200796,-0.0159179711901449,-0.0460157608534478,-0.0502927319513623,-0.0484422890244368,-0.021174297803118,0.0119865639854577,-0.0156873396006576,-0.075763029535416
2010-07-01,0.0973141763782283,0.1651900102687891,0.1256573114617114,0.1023394939698891,0.1294332952868893,0.1013780297310036,0.0681020017148197,0.1020259906409848,0.0411302333468364,0.0932923591869896
2010-08-01,-0.0381340211027619,-0.0273809173575173,-0.0468418215939271,-0.0663131518484925,-0.0511492993664151,-0.0518318923308589,-0.0124582491677234,0.0154839315032455,-0.012367150447636,-0.0274055566598351
2010-09-01,0.0623599786037532,0.0599277390949046,0.0745847850029035,0.0321433341211843,0.0736797238413415,0.0892199451427278,0.0437541353094599,0.012504538015664,0.0659757626439108,0.0745281613374773
2010-10-01,0.0342026606614411,0.0472748965371145,0.0440062130972223,0.0041381846575918,0.0277870308862653,0.0581846878749601,0.025778488851154,-0.0044371509842376,0.0223022555282372,0.0520180227249857
2010-11-01,0.0209230726674927,0.0393907763939513,0.088686516595249,0.0130491343813503,0.0394652503340966,0.0036929278060644,0.0045377859440072,-0.0092327504311909,-0.0102661310460973,0.0491618690938049
2010-12-01,0.055434975383334,0.0798015158919451,0.0696276421472168,0.1090917155127197,0.0552896000096869,0.0450367098572614,0.0287114567999038,0.0240036859946153,0.0358151341990347,0.0312360429005866
2011-01-01,0.029043566014284,0.01936924876626,0.0811520765111162,0.0269939114371307,0.0464122463460106,0.0376910798782643,-0.0088586183151996,0.0174658701943515,0.0144700991330084,-0.0060769526626898
2011-02-01,0.0014533013243995,-0.0248287497564224,0.036722952526534,-0.0149340073038988,-0.0144215856520745,-0.014377471921786,0.0137502215179925,-0.007802732186856,0.0049610171655563,0.0276452952288384
2011-03-01,0.0213734166601857,0.0470941796362891,0.0413819408971909,0.005048995939155,0.0531977432276107,0.0018384410520135,0.0254711969359262,0.0203437705698465,0.0315221637559999,0.0199606841449981
2011-04-01,0.0230567950549243,0.0102070424818696,-0.0072509984329346,-0.0133089690228862,0.0173779438862853,0.0242213736843668,0.0495506826001668,0.0326895512228326,0.0697117604707895,0.0353690460589226
2011-05-01,-0.031933531076177,-0.0510106670829662,-0.0521345270739561,-0.0613120988269471,-0.0579714179803035,-0.0274021141017366,0.0133083224019769,0.0105520297583832,0.0002806983073337,-0.0287541457918828
2011-06-01,0.0205801393156626,0.0374511769405427,0.0142218371366045,0.0245678049382389,0.0466475964634218,0.0121420742996698,-0.0090465149624953,0.021043034845666,0.0147772894464346,0.0416212020704915
2011-07-01,-0.0383807948600791,-0.0465636913539512,0.0036815413739152,-0.0563021460986175,-0.0910050623419992,-0.0126338727450567,-0.0238323413183955,-0.0180047547125041,-0.0672968270064557,-0.0385180759298028
2011-08-01,-0.0608794445561791,-0.0797257363307928,-0.1076762520705177,-0.113220127810949,-0.0751594585242019,-0.0628151276310571,0.0019534553857742,0.0120225697106632,-0.0107335328692269,-0.0590773369045121
2011-09-01,-0.0863339487153753,-0.1772305874347948,-0.1670301368134522,-0.1342642880296229,-0.1038920468380378,-0.0418794476615856,-0.0435704474297818,-0.0152934517138694,-0.0691513757865913,-0.0849915305952284
2011-10-01,0.1097971375053594,0.1752538500327993,0.1935600813466653,0.1400707967491323,0.1411968887435031,0.0962287490639677,0.0434488624132967,0.0396098586526567,0.0716148618649352,0.1282505480889653
2011-11-01,0.0243437481622827,0.0229647876344549,0.0447672317566045,-0.0093310561535631,0.042271371723721,0.0185846324635057,0.0442623701194671,0.0290152485309245,0.0306802002816455,0.0154534566170108
2011-12-01,0.0267159937781396,0.0107771255282385,0.0123542751888996,0.0538024551807481,0.0278599546482596,0.0063251046434396,0.0283658790659218,0.0178246813674318,0.0414694898659289,0.0208507413879222
2012-01-01,0.0389803967101489,0.0906189701731419,-0.0011260900849394,0.0704644446908218,0.0614673307766016,0.0577291960207257,-0.0061615362759261,-0.0152799514412641,0.0287424673398262,0.0536221844685795
2012-02-01,0.0397068875428088,-0.0045276320712558,0.0652390503464319,0.0448181543993182,0.0204860065678456,0.0666671478498581,0.0285183430320028,0.0051720604883629,0.0060860084867782,0.0504095107075421
2012-03-01,0.0343543182457979,0.0067616224349051,-0.0379648040451555,0.070430983681031,0.0127298850991797,0.0500643695879701,0.0407427484584519,0.0161754746138145,0.0429057165460899,0.0413141021673741
2012-04-01,-0.0077554643475065,-0.0160044853574433,-0.0026227968042549,-0.0207289024232042,-0.0143385791295433,-0.0183727246522046,-0.0023287066402351,0.017603229767926,-0.0023855292302854,0.0154832882574869
2012-05-01,-0.0893843855575357,-0.1027374243727183,-0.1414334945469746,-0.134701315890239,-0.0918645856576191,-0.0909090562123153,-0.0323901647783814,-0.0036269666779967,-0.0568389622707609,-0.0908299008322087
2012-06-01,0.0706717852785783,0.0664739048544498,0.075446437942696,0.097170031967311,0.0539108087116206,0.0662567157211164,0.0618456128382105,0.051985288152367,0.0795690016608066,0.0557070159231876
2012-07-01,0.0079115121607531,-0.0074055688987515,0.054066057476517,-0.0095045143362142,0.0059389873019117,0.0093455655064875,0.0137262407584493,0.0110154497788383,0.0073437562703899,-0.0125256362568321
2012-08-01,0.0250020367958208,0.0097561368401362,0.0141449776395192,0.0390677988061369,0.0115266629422468,0.0456101623124149,0.0062056252377271,-0.030294339557087,0.0132777059871413,0.0479706695931478
2012-09-01,0.0290047493732896,0.0546568026786105,0.0443853793227824,0.0372739053568009,0.0266129300439841,0.0130232095866271,0.018069647093025,0.0031027329260522,0.0421531172457747,0.0326404340338339
2012-10-01,-0.0105301937391321,-0.005146584215823,-0.0210028464995711,0.0280974632066797,0.0119895151486746,-0.0461639654828892,-0.0180251289214271,0.0080066942851388,0.0,-0.0034213709050422
2012-11-01,-0.0096613930577548,-0.0193300099773966,-0.021869001815822,-0.0248449216539536,-0.0110396743420511,-0.0085205755927235,0.0138377158456737,-0.0386200654930363,-0.0052032161209859,0.0145920111585124
2012-12-01,0.039914043835012,0.0777395717082072,0.0382339139600218,0.0812556924519574,0.0643807095068191,0.0306462784436591,0.0084032394401978,0.0245406862073718,0.018421747963536,0.0308935814072657
2013-01-01,0.0354647857463203,0.0265068694475587,0.0694522243475792,0.0438647869186379,0.0427723346895441,-0.002683850767771,0.0382682026253136,0.0314956670574624,0.0634375426854452,0.0410903110579894
2013-02-01,0.0057527146049261,-0.0250630670435886,-0.0035870175960872,0.0017036082500303,0.0106254457471555,-0.0016817786800473,0.028248358409882,0.0223556720160902,0.0122544083134323,0.0124951229267837
2013-03-01,0.0304655231305821,0.012723257504982,0.0220428878845457,0.0306747443841441,0.01293408998698,0.0172828497787727,0.045169900901119,0.0493013990162236,0.0568609742336709,0.0334462380166444
2013-04-01,0.014290331543886,0.0002577070759977,-0.0265314971228924,0.0204191661852597,-0.0082425686137562,0.0152975718739138,0.0289311896765878,0.0515251854791558,0.0164972857372516,0.0326993992051269
2013-05-01,0.038349579992891,0.0424710021234455,0.0548990349293534,0.0740938383875406,0.069176448520339,0.0422538357746766,-0.0100249093814775,-0.0794734952613154,0.0328845173460909,0.0377397083568431
2013-06-01,-0.012997699022757,-0.0403630006637292,-0.0251234397380311,-0.0136633527627497,-0.0102869684364544,-0.0287467367305696,-0.0066482090376976,-0.0057669934054536,-0.0085565585153939,0.0106781738454844
2013-07-01,0.0576346125326949,0.0572983104397926,0.0621354482538896,0.0671448107400514,0.0664038576248893,0.0429265711860435,0.0442942682238787,0.0653925108481934,0.075408746955232,0.0616307486091165
2013-08-01,-0.036739439440347,-0.0026975494998326,-0.0189826893475852,-0.0585973911536619,-0.0350534697745702,-0.0199565362989978,-0.053917903819264,-0.0687041324279478,-0.0350607767334807,-0.0364902015756407
2013-09-01,0.0351323724875722,0.0425701482174649,0.0201657029139559,0.0269935534595451,0.0585543785212649,0.0332943033286206,0.020598658429386,0.026281853312627,0.0383796591301786,0.0552482132301819
2013-10-01,0.0405691402154793,0.0350792205057894,0.0316395332222505,0.0284289657686052,0.0486082632348945,0.0414603057818439,0.0616883031853738,0.0421559783413514,0.0368925179650672,0.0399213682610322
2013-11-01,0.0245167828138666,0.0128237511458322,0.0048787369918761,0.0412220232673921,0.0249132888041754,0.0273321942334106,0.0063515370232416,-0.0304662223669875,0.0406625028840821,0.0272186702775807
2013-12-01,0.0187395463443751,0.0431536940006793,0.0133695455684961,0.0173371387304086,0.0319278106116887,0.0284691002276198,-0.0001706625290961,-0.002105591503607,0.0013938290821071,0.0229210484700723
2014-01-01,-0.0478355379966287,-0.0619413086274438,-0.0614329291562057,-0.0556577594679984,-0.056084086419504,-0.0367333260249466,-0.060541788198924,0.0374430894205586,-0.0048976540364447,-0.0804266683869979
2014-02-01,0.062065928606996,0.0920717436267419,0.0635000350803134,0.0487090475774971,0.0631169675563065,0.0548549534039459,0.0561679500986811,0.0324826782163965,0.0754647851198748,0.0823933145388986
2014-03-01,0.0221694575144471,0.0161780334172485,0.0337651010816846,0.043332190704503,0.0235853091561515,0.0272026751819773,0.0258400639836966,0.0365305544838996,0.0010786092958672,-0.0057924627899804
2014-04-01,0.0004251859447594,-0.0035757879577166,0.04397810517981,-0.016979771982072,0.0037952065238946,-0.0078843843072845,0.028146280356553,0.0539228589233182,-0.0103635018275176,-0.0233161064586668
2014-05-01,0.0242652909557818,0.0403207014460786,0.0177485093133049,0.0159094904882974,0.0260869108882146,0.0348042224409241,0.0165154797483322,-0.0152108373869193,0.0278108372133909,0.0282413535054573
2014-06-01,0.0263043246254797,0.0144676579973543,0.0570968676242966,0.0277652050707484,0.0065987486970109,0.0306834568901865,0.0021505004640809,0.0342784437940066,0.032760481730476,0.0267915974524779
2014-07-01,-0.0229908131247409,-0.0215031139295892,-0.0430315731977823,-0.0288462062520541,-0.0479869356941355,0.0012906547771081,-0.0279515903447444,-0.0549978375123128,-0.0103895081555425,-0.0266859431673898
2014-08-01,0.0421292128155201,0.0342986404251484,0.0171097637295696,0.0553554196063854,0.0467363294852249,0.0386693951253767,0.0386475767121166,0.0357400236874718,0.0470800577969057,0.0502666046340676
2014-09-01,-0.0266760402770012,-0.0340637606235068,-0.0847596667031355,-0.0198462852769947,-0.0332843539399663,-0.0208717883626611,-0.000798907882106,-0.0041609904373953,-0.0057121118600245,-0.0424933474807915
2014-10-01,0.0381788280346546,-0.0074343149800629,-0.0307533300532645,0.0454344037625598,0.0573348022622506,0.0364054358661503,0.0459514217569236,0.0812667184310125,0.0649904766361633,0.0349544580716971
2014-11-01,0.0197744293832529,0.0122760731834929,-0.069037668638234,0.0125368010634141,0.0188609821089402,0.0319332854162919,0.0445721953424946,0.0069912734105139,0.0310321727498235,0.0428782793154332
2014-12-01,0.0039070082262229,0.0063036202450064,-0.000948501350966,0.0258499676327108,0.0115223560460628,-0.0125046323454873,-0.005763765422227,0.0384645672922412,-0.0080065506706873,0.0127702420112931
2015-01-01,-0.017086368629846,-0.0108943187714639,-0.0209981891569761,-0.0545896335508623,-0.0199964100803892,-0.0232615988248506,0.0049639742011842,0.0229765187268118,0.0150080084525341,-0.0141003642952904
2015-02-01,0.0498712845737836,0.0770992997413884,0.0078344465337036,0.049187024918061,0.0476704298984307,0.077399770869154,0.031076490032345,-0.0859261494439342,0.0463682012429538,0.0886433626762461
2015-03-01,-0.0253397890942189,-0.0525756844859593,-0.0048806783783666,-0.0142714434781304,-0.0407694324898448,-0.0433020474830891,-0.0199831301901751,0.0103732884883755,-0.0126117451761766,-0.020915967205568
2015-04-01,0.0244045502028746,0.0476288469712948,0.0684631333575025,0.0103780430213684,0.0167872814689682,0.0415655462155024,0.0002048916936101,0.0,0.0126798317355596,0.0177285527506789
2015-05-01,0.0040338869703191,-0.0120975128052706,-0.0564742760974579,0.0115033321156388,-0.0047930258594177,0.0090489459145537,-0.000409492837336,0.0020235052003119,0.0352224573460449,0.0022265114663038
2015-06-01,-0.0144667691999986,-0.0345176222413128,-0.0447254370531753,0.0096755754393031,-0.0260477551094661,-0.0373070724879015,-0.0057639782466506,-0.0554445349581376,0.0027784775098733,0.0140590438608687
2015-07-01,0.0110362673949824,-0.0630913855345121,-0.0846360322227122,0.0173734462350334,-0.0068104864249205,0.0160750677848442,0.0450115580962335,0.060177120626611,0.0178214034736374,0.0336138297859409
2015-08-01,-0.0858953181201048,-0.077867499882574,-0.0563897699510155,-0.0996818078656054,-0.0746850484896232,-0.0805196431150092,-0.0801904677783917,-0.0658070939163731,-0.103097137072677,-0.085928801791912
2015-09-01,0.0070854226076262,-0.0343817018459297,-0.0361631892822273,0.004890259744954,0.0023825733981499,0.019471097894723,0.0249125047959613,0.0453631364499143,-0.0218167947631365,0.0275307467565653
2015-10-01,0.0950399109768578,0.1285603001030946,0.1353556560801883,0.0767532267183881,0.1028523106316248,0.1143720740690712,0.0633604702556169,0.0238425756246731,0.0890879275136682,0.0872880051863951
2015-11-01,0.0013787482572533,0.0107555119577156,-0.0152256782493461,0.0172059830690569,0.0018219742860454,0.007038977382658,-0.0067754798376266,-0.0146122883047097,-0.007548478004559,0.0033198010841013
2015-12-01,-0.0401733507542333,-0.0649255980571079,-0.1125118167301919,-0.052902225279078,-0.0433177732836488,-0.0421122562646916,0.0075678563607795,0.0110404339665262,-0.0177067851979166,-0.0548002774422892
2016-01-01,-0.0366626747633455,-0.0891437255139282,-0.0507460055826839,-0.0744549318765859,-0.046462858383354,-0.020818466217947,0.0216653800293127,0.0615884983036305,-0.0588150667231134,-0.0294194394981065
2016-02-01,0.0230311012284649,0.1012074163842187,0.0143255033357336,0.0078597256660837,0.06557031883011,0.0193283848954681,0.0094245733767859,0.00479840497643,0.0162232181971355,0.0248122127236798
2016-03-01,0.0498572359517495,0.0589462571283807,0.059179168419523,0.0459061851705144,0.054120099144336,0.0648486817276801,0.048349223263989,0.0893100435634763,0.0169386131459088,0.043802088535251
2016-04-01,0.005074639438056,0.0448716142230913,0.1043238224773994,0.0361233737772095,0.0129197175945208,-0.0505594974993484,-0.0134278005359932,-0.0200759096140971,0.0239247546045238,0.0110789028690261
2016-05-01,0.0110590124850649,-0.0057119817347921,-0.0080084880342109,0.0119046347783138,-0.008502964988596,0.0386430942619018,0.0056710358592069,0.0096288802021504,0.0202306058500545,-0.0139461458036168
2016-06-01,0.003527367118385,-0.0086843206541983,0.0323172601750096,-0.039428867350304,0.0094652998852604,-0.0090372076732406,0.0379747127947558,0.0736461403207362,0.0117372230000576,-0.0005058980741214
2016-07-01,0.03344120345102,0.0444345279139373,-0.0501454080495531,0.0373790424864426,0.0316788040276838,0.0706234589473229,-0.0023686353111083,-0.0062882814974333,0.0487805615500378,0.0365158628215596
2016-08-01,0.0020745423386967,0.007022005016233,0.048342344844942,0.0368797140924348,0.011557247652141,0.012892121727053,-0.0065740885046372,-0.0607863390907545,-0.0410944509653372,-0.0125991146167495
2016-09-01,-0.002392405888813,-0.0169027461943039,0.039181290720927,-0.0285948620520523,0.0018645483950727,0.0147870331270658,-0.0221060856339015,-0.0054741347186878,-0.0033211679683047,-0.0052657860472098
2016-10-01,-0.0221059423226648,-0.0253721789220288,-0.0273525236603637,0.0234252446510179,-0.029265766296821,-0.0132247200033176,-0.0056743317986407,0.0047619508706018,-0.0700903893874268,-0.0305036335233638
2016-11-01,0.0405670624468359,0.0748707898800205,0.0871338993162538,0.1648019176209085,0.1075459417431194,-0.0104229595364226,-0.0441315734029222,-0.0443024602573292,0.0186570442119067,0.0559638816190359
2016-12-01,0.0318693192069043,0.0072086131023423,0.0263061860932189,0.0312990985502479,0.002440156294023,0.0534247292040854,0.0405391923329168,0.054744118728603,0.0277856612504123,0.0057977423651014
2017-01-01,0.0105665733364301,0.0446089982415278,-0.050019850676097,-0.0072309179914653,0.0108642355053669,0.0342281835441962,0.0053947617315117,-0.0024768443371658,0.0184702095597106,0.0340741919862526
2017-02-01,0.0534223704888074,0.020107111266691,0.0062189460208892,0.0814056680885206,0.0584793647238013,0.0521206897538417,0.0609431990293369,0.0616597236235112,0.0648112966704612,0.0315341827907607
2017-03-01,-0.0142889431911775,-0.0168145173050313,-0.0358662593176524,-0.0584627711482941,-0.0262032297579233,0.0070660670489639,-0.0105376159582404,0.0074031611823039,-0.0138652862912653,0.0059775145001026
2017-04-01,0.0142353263161933,0.0170468299937402,-0.0305243142122507,0.0,0.0187925800828103,0.0287269280782576,0.0088083758576047,0.0017541289579428,0.0167962231379628,0.0294519917785014
2017-05-01,0.0196080975587085,0.0116757550015407,-0.0266078801499736,-0.0059124610152212,0.027214970863657,0.0343128616257446,0.038748884603081,0.0550690967105031,0.0165191190826581,0.0191834878825976
2017-06-01,0.0001279786031278,0.015158380290565,0.0117773430071426,0.067363192141522,0.0134583087334774,-0.0372519464273509,-0.0312917975388332,-0.0383692428971351,0.0360794648161806,-0.0228147912435707
2017-07-01,0.0210973048495168,0.0073693602650266,0.0066496604034971,0.0095886578658748,-0.0061286850538773,0.0572323662587792,0.0067407765906735,0.0348029414267676,0.0041570321489226,0.0221129823352583
2017-08-01,0.0021027433031071,0.0137160773472875,-0.0454887624708004,-0.0197865034748362,0.0060194074298844,0.0231505781392544,-0.0052481015072259,0.0239161215952736,0.0190688510831653,-0.0158433687340084
2017-09-01,0.023128431953675,0.0414805038826349,0.0909335026653017,0.0572775807119578,0.0481162350176069,0.0105728383424121,-0.0136764234465442,-0.022895672718218,0.0201149645447393,0.0055434230204904
2017-10-01,0.0204898805841915,0.0325673689980028,0.0032136957950901,0.0214723673011822,0.0,0.0636929099754473,-0.0115072482064616,0.0314264828411781,-0.0151404192993511,0.0196119301586965
2017-11-01,0.0270688516365471,-0.0037107171096543,0.0145602567246163,0.0352851939117195,0.0293747231249925,0.0087359127886041,0.0550133222018935,0.0291916705744037,0.0244740560677476,0.0498809083099385
2017-12-01,0.0214920943113816,0.0443717424809289,0.0611230343027837,0.0170290121435301,0.0399989288647155,0.023167615645403,0.0137072572125658,-0.066185511974468,0.0077340839735593,0.0405856455778483
2018-01-01,0.0476617170822362,0.0114027114859716,0.0295443376697566,0.0752151632651849,0.0455858938661764,0.0582329222654758,0.0182173645240935,-0.037362999192432,0.0540604818716059,0.0640779162238023
2018-02-01,-0.0492931780038059,-0.049444486997074,-0.1187518092771652,-0.0549633107156627,-0.0557859321661031,-0.0214567073397465,-0.0743442832197347,-0.0232886427596721,-0.0604790139015062,-0.034330620683961
2018-03-01,-0.0343624384592361,-0.0526464542593327,-0.0016458459883248,-0.0462411819885163,-0.0279006828422624,-0.0444542047026202,-0.0311810045117509,0.0297443098355925,-0.0358753614025776,-0.0410898602624009
2018-04-01,0.0291684846622521,0.0226210550194199,0.1105062419181359,0.018545766858375,-0.0119571984356922,0.0378953713907783,-0.025905577019724,0.025129545297813,0.0335635892197792,0.0549629836657816
2018-05-01,0.0325308509465787,0.0370437703617689,0.041166427579208,0.0007286056898136,0.0468767273002872,0.072571390238032,-0.0069986767486351,-0.0231518201280364,0.0138653818783702,0.0260013805581427
2018-06-01,-0.0018980409501424,-0.0176254538576375,-0.0138075990501901,-0.023444438540121,-0.0422812907985785,-0.01057510768117,0.0396026506006423,0.0515455477445248,0.0080392077753381,0.0300121400136434
2018-07-01,0.0331052266652047,0.0235456602271872,0.0164396359227125,0.0460327260917663,0.0569719177626268,0.0209730406544799,0.0368923421515616,0.0022928952214755,0.062469853045848,0.0116036840409374
2018-08-01,0.0318664408832332,-0.0043977835763402,-0.0232741801904933,0.0186046460536664,0.0152870745095128,0.0524036597964514,0.011106855610877,0.024023202379017,0.0347389175723662,0.0582547678649008
2018-09-01,0.0111823481208876,-0.0012128856283725,0.0408995653979475,-0.0230822724074645,0.0315693930702327,0.0084540058085471,0.0104386210085367,-0.0143046092610009,0.0429460655081357,0.000335339435352
2018-10-01,-0.0624553875923642,-0.0755423094979795,-0.1179840820005885,-0.0465873004296059,-0.1008976265176914,-0.0737218957243759,0.0280198991791089,0.0186772459276189,-0.0606567824934293,-0.0798391692009354
2018-11-01,0.0211693305685549,0.0273616316583527,-0.0022144383457681,0.0280303636152672,0.03192178573532,-0.0095566390060816,0.0164260104533913,0.0505148933662757,0.062235629118535,0.0230634040519732
2018-12-01,-0.0990299908354752,-0.0802534456110193,-0.1265611550766475,-0.1094410715969341,-0.1122920609085466,-0.1029782257353589,-0.0953306429710855,-0.0658640444727055,-0.1029586776218667,-0.0896190998639433
2019-01-01,0.0794625551048036,0.0537610779557296,0.1096102135593128,0.0845128566087343,0.1102873899302132,0.0749759848378532,0.0542789507922758,0.0488366709487262,0.0651406387357238,0.0744788663571951
2019-02-01,0.0383619395257812,0.0274716206100469,0.0240408856986149,0.0245681315451193,0.063021666362067,0.0700462765759368,0.0191656791711736,0.0472964279527854,0.0242425060262065,0.0364770570050796
2019-03-01,0.0237824931859602,0.0289799667207317,0.0160330571525326,-0.0080754379588182,0.0080020510163469,0.0548409666645934,0.036621891149019,0.018701696395186,-0.0077222599299591,0.039538751133747
2019-04-01,0.0209211588985369,0.0014202396051226,-0.0328407642448403,0.0550494807040129,0.0120132106811121,0.0466601453537156,0.0193131395951593,0.0058853828667573,-0.0303624004538478,0.0304953666325935
2019-05-01,-0.0590795345091734,-0.0354547853023113,-0.0813397003404592,-0.0579347406861048,-0.0639997596426131,-0.1003690480833499,-0.012105000315804,0.0123904269916537,-0.0180696904556232,-0.0725067013211911
2019-06-01,0.0820484235268339,0.0899202126637661,0.0811841153105905,0.0722806097480026,0.0728833607795418,0.1264350388551045,0.0453782066111583,0.0191198649995931,0.0686620080572093,0.0968513769365446
2019-07-01,-0.0027734063202961,-0.0159457853580218,-0.0390465375151615,-0.0114570473383547,-0.0152276149430621,0.0136226276777713,0.01369385973892,0.011432368785627,-0.0197637306100428,-0.0097296931683192
2019-08-01,-0.0139059385616014,-0.0305118521614521,-0.0665795925153398,-0.0351322391918156,-0.0207050361179992,-0.0223991089857199,0.0312397014613943,0.0586769586622544,-0.013039746034394,8.40915121647079e-05
2019-09-01,0.0132564347737957,0.0155710072450323,0.0202607468316455,0.0341493092102265,0.0192903381982731,0.0186932231748702,0.009045664757475,0.0219738096654871,-0.0049884666409792,0.0083721272476071
2019-10-01,0.0439916955363792,0.0383599693477434,0.0250732807057243,0.0623858739844529,0.0587303778954326,0.0612937792896628,-0.0017957335718784,-0.0077410993143538,0.0629693824078336,0.016375433839002
2019-11-01,0.0179651618165976,0.007286888710597,-0.0065789889919278,0.0288464636091629,0.0058585942521376,0.0263373357646785,0.0161897984232672,-0.0226244041649611,0.0440602752284577,-0.0017260727959913
2019-12-01,0.0475781816312916,0.026827867388091,0.069798412582569,0.0426642111506059,0.0338667138140171,0.0781900008176574,0.0137078093399816,0.0266339802639676,0.0421043712258553,0.0484881725568564
2020-01-01,-0.0023087085061312,-0.0306427191444753,-0.1294155694230028,-0.0292793419860991,-0.0232505324041097,0.034264872296438,0.0112035476385838,0.0844695156086632,-0.0204640639149339,-0.0055158077334747
2020-02-01,-0.046371376906431,-0.0656016437199926,-0.1069399976195984,-0.073582978882938,-0.0669707751926854,-0.0321980699675781,-0.0330800292773081,-0.0485548849856256,-0.0308877834074582,-0.0507092226058505
2020-03-01,-0.1989473169688873,-0.2124887134664835,-0.4004659974291296,-0.2946054941246525,-0.2493391887110537,-0.1769399198455359,-0.1184044552046715,-0.2010724113528756,-0.1168275162018073,-0.2141336774925618
2020-06-01,0.0207376980993054,0.0170208847423629,-0.0516337869496832,-0.0250706229150325,0.012881361207536,0.0715589630359956,-0.0082605091486468,-0.0358917668374967,-0.0070873700840089,0.0313506850688758
2020-07-01,0.0588373884953916,0.0628650961161025,-0.020850340515353,0.0505669465175946,0.0532244773425005,0.0811194899869367,0.0654286012008944,0.0419048212207113,0.0573186336954496,0.0597676791993284
2020-08-01,0.0724169821924125,0.0789737858401098,-0.0207410972777545,0.0427383428674246,0.0912117294868486,0.1127708145978207,0.0498960491682953,-0.0265912147169612,0.0062842479022942,0.109355719754312
2020-09-01,-0.0403031469857601,-0.0266303418591141,-0.1666873570997736,-0.035312003011669,-0.0197417244127061,-0.0613042164031981,-0.0122799009760692,0.032881027145033,-0.0163298367225089,-0.0161064062695148
2020-10-01,-0.0202940849387699,0.0404845824354915,0.0230796125251135,0.0082954249000835,0.0152442150963474,-0.0575764446944131,-0.0187711890066992,0.0628543613790881,-0.0155060677096168,-0.0329751365079148
2020-11-01,0.1084794107934554,0.0994178985233209,0.2434345034325327,0.1645412254858227,0.1269251333646064,0.1252475048418686,0.067193617692036,-0.0073726268542119,0.069282254323584,0.1002845868934272
2020-12-01,0.0118629371642551,0.0040162905657263,0.0416377087524473,0.0327088662966335,-0.0118726276684081,0.0250908932078135,-0.0032801054131248,-0.0259715392443153,0.0249021404554015,0.008113955697018
2021-01-01,0.0201740543389932,-0.0032079202363817,0.0432035511931458,0.0085967918147156,-0.0087952481058799,0.0333074249984672,-0.0385191241472699,0.0217606331079533,0.0223109578272744,0.0426546689584859
2021-02-01,0.0354836596811036,0.0551281051187499,0.2474749520201942,0.1360381900359135,0.0849970134876514,0.0207320890068214,-0.0032735926225896,-0.0448359350597341,-0.0120378432392316,-0.00776068114222
2021-03-01,0.0316804784573299,0.0585554331266988,0.029226791965925,0.0390990965329147,0.0662222070701012,0.0064198222728819,0.06893316116512,0.0805991195106348,0.0237899623284001,0.0288552663970846
2021-04-01,0.0439083720196178,0.0602590750793441,0.0087456820683007,0.0571510228487137,0.042518735095671,0.0282696731741669,0.0319209923016543,0.0426694818617334,0.0543001045704221,0.0510567629041955
2021-05-01,0.0035146629578841,0.0498337682411409,0.0683742561416285,0.0488473904613857,0.0247620196353168,-0.0114131420332128,0.0059872457048226,-0.0292308294872435,-0.009290093747636,-0.0312237436882626
2021-06-01,0.0289947479408771,-0.0605866378721848,0.021212726401709,-0.0286112108555757,-0.0196520579837711,0.075959289898879,-0.0050571700722974,-0.0053053375400461,0.0493203805170283,0.0424109221713717
2021-07-01,0.0166345472745663,0.0029000995358676,-0.1056376929378817,-0.0121686526713675,-0.0046543400908675,0.0333985862566013,0.0207853042541674,0.0400501220166591,0.0413944674396209,0.0077412073325857
2021-08-01,0.0324733394342813,0.028795351145769,-0.0271320391515759,0.0451683646943308,0.0142232332622491,0.0395813685788986,0.0200817870275671,0.0445246162470123,0.0220659749013893,0.0148660409818652
2021-09-01,-0.035787665157505,-0.05467433391793,0.1426739552558653,0.0035404427959433,-0.0442769544521673,-0.0444515703162837,-0.0439130771732761,-0.0731034788993304,-0.0552408321244703,-0.0139919273733857
2021-10-01,0.0594140794437179,0.0615899972814222,0.0858097542386522,0.0558321591906809,0.0564629317371565,0.064128567253662,0.0339035705269761,0.0511899310212393,0.0497136179908133,0.1329643105105862
2021-11-01,-0.0207371718158754,-0.0179325792909497,-0.0761205225407751,-0.0680235845246749,-0.0516319898678095,0.0317439125865792,-0.0197594141476606,-0.0187641088502147,-0.0311239862799025,-0.0199669200617467
2021-12-01,0.0641249469130536,0.0727198916654072,0.0731514323486772,0.0580546073373882,0.0600371514981079,0.0567397920011101,0.1097720862454973,0.0840347524381033,0.0808947026586426,0.0491903969620861
2022-01-01,-0.051830679278603,-0.0411495135547244,0.193114032501243,0.001770881446246,-0.0267773491862292,-0.0748061490194785,-0.0155638862193565,-0.035839941567582,-0.0563683758047566,-0.1152584383739727
2022-02-01,-0.0507119770426569,-0.0500289095357678,0.0442365554325607,-0.0631312744334645,-0.0365219340269656,-0.0702012248638354,-0.0189725617517263,-0.0144888215116358,-0.0177837595168348,-0.0608910241660097
2022-03-01,0.0566237298096887,0.0976604395513307,0.0912764422461653,0.0342195818803243,0.0418692377794476,0.0514124027872564,0.0340808550962423,0.1286675597075839,0.0716548551831921,0.0616605320956875
